parent_station,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,preferred,stop_url,stop_id,stop_desc,stop_name,location_type,platform_code,zone_id
,44.053445,1,2074,-79.444792,,1,,2074,,GORHAM ST / MURIEL ST,0,,1
,43.794963,1,1663,-79.472119,,1,,1663,,DUFFERIN ST STOP # 1663,0,,1
,43.885748,2,1662,-79.366999,,1,,1662,WOODBINE AVE,WOODBINE AV / MAJOR MACKENZIE DR,0,,1
,43.796826,1,1661,-79.472559,,1,,1661,,DUFFERIN ST / CLARK AV,0,,1
,43.867763,1,1660,-79.362576,,1,,1660,,WOODBINE AV / 16TH AV,0,,1
,43.896339,1,1087,-79.404685,,1,,1087,,ELGIN MILLS RD / GOODE ST,0,,1
,43.842282,1,9726,-79.391193,,2,,9726,425 HIGHWAY 7 & TIMES AV,HWY 7 / VALLEYMEDE,0,,1
,43.870852,1,6592,-79.220643,,1,,6592,,COPPER CREEK DR / RIZAL AV,0,,1
,43.870037,1,6593,-79.224298,,1,,6593,,COPPER CREEK DR / BOSWELL RD,0,,1
,43.884372,2,6594,-79.227727,,1,,6594,,BUR OAK AV STOP # 6594,0,,1
,43.878138,1,6595,-79.234766,,1,,6595,,NINTH LINE / BERCZY GATE,0,,1
,43.898378,1,6596,-79.395602,,1,,6596,,LESLIE ST / ELGIN MILLS RD,0,,1
,43.84207,1,9727,-79.392761,,2,,9727,420 HIGHWAY 7 & VALLEYMEDE DR,HWY 7 / VALLEYMEDE,0,,1
,43.896923,2,6598,-79.370063,,1,,6598,VICTORIA SQUARE BLVD & BETTY ROMAN BLVD,VICTORIA SQUARE BLVD / BETTY ROMAN,0,,1
,43.896763,2,6599,-79.372906,,1,,6599,,BETTY ROMAN BLVD / PRINCE REGENT ST,0,,1
,43.809063,1,4202,-79.35924,,1,,4202,,DON MILLS RD / FRESHMEADOW DR,0,,4
,43.817398,1,4322,-79.53932,,1,,4322,,EDGELEY BLVD / CORSTATE AV,0,,1
,44.058407,1,2606,-79.463903,,1,,2606,,DAVIS DR / NIAGARA ST,0,,1
,43.897093,1,1089,-79.401084,,1,,1089,,ELGIN MILLS RD / REDSTONE RD,0,,1
,43.841823,1,4326,-79.552213,,1,,4326,,VELLORE WOODS BLVD / HAWSTONE RD,0,,1
,43.851515,1,3140,-79.254722,,1,,3140,,MARKHAM RD / HIGHGLEN AV,0,,1
,43.848047,1,3141,-79.253878,,1,,3141,,MARKHAM RD / GOLDEN AV,0,,1
,43.844648,1,3142,-79.253051,,1,,3142,,MARKHAM RD / DENISON ST,0,,1
,43.84019,1,9725,-79.405394,,2,,9725,250 HIGHWAY 7 & BAYVIEW AV,HWY 7 / BAYVIEW,0,,1
,43.888158,1,2828,-79.418288,,1,,2828,,BAYVIEW AV / FRANK ENDEAN RD,0,,1
,43.890745,1,2829,-79.418977,,1,,2829,,BAYVIEW AV / TAYLOR MILLS DR N,0,,1
,43.878074,1,2824,-79.415764,,1,,2824,,BAYVIEW AV / MARAMAK RD,0,,1
,43.816601,1,9722,-79.451454,,2,,9722,8000 Bathurst St. BATHURST ST & ATKINSON AV,BATHURST / ATKINSON,0,,1
,43.882699,1,2826,-79.416943,,1,,2826,,BAYVIEW AV / CARTIER CRES,0,,1
,43.885009,1,2827,-79.417503,,1,,2827,,BAYVIEW AV / REDSTONE RD,0,,1
,43.866798,1,2820,-79.413098,,1,,2820,,BAYVIEW AV / HILLSVIEW DR,0,,1
,43.86868,2,2821,-79.413516,,1,,2821,,BAYVIEW AV / WELDRICK RD,0,,1
,43.872027,1,2822,-79.414324,,1,,2822,,BAYVIEW AV / PALMER AV,0,,1
10,43.839979,1,9723,-79.425631,,1,,9723,8705-8735 Yonge St. PLATFORM 4,RICHMOND HILL CENTRE PLATFORM 4,0,4,1
,43.823082,2,3386,-79.420963,,1,,3386,ROYAL ORCHARD BLVD & WILD CHERRY LANE,ROYAL ORCHARD BLVD / WILD CHERRY LA,0,,1
,43.815483,1,3387,-79.623266,,1,,3387,,NAPA VALLEY AV / MONTEBELLO AV,0,,1
,44.254069,2,5416,-79.485746,,1,,5416,,METRO RD / FERNCROFT DR,0,,1
,44.248838,1,5417,-79.484233,,1,,5417,,METRO RD / OLD HOMESTEAD RD,0,,1
,43.817083,1,3382,-79.452016,,1,,3382,,NEW WESTMINSTER DR / BATHURST ST,0,,1
,43.814864,2,3383,-79.618076,,1,,3383,,NAPA VALLEY AV / MONTE CARLO DR,0,,1
,43.816072,1,3380,-79.455061,,1,,3380,,NEW WESTMINSTER DR STOP # 3380,0,,1
,44.3019,2,5413,-79.465525,,1,,5413,,METRO RD / WOODBINE AV,0,,1
,43.897781,1,4807,-79.318429,,1,,4807,,MAJOR MACKENZIE DR / KENNEDY RD,0,,1
,44.05651,1,2603,-79.472341,,1,,2603,,DAVIS DR / PARKSIDE DR,0,,1
,44.067387,1,5419,-79.468888,,1,,5419,,DORCHESTER ST / LONDON RD,0,,1
,43.823978,2,3388,-79.417155,,1,,3388,,ROYAL ORCHARD BLVD / BAY THORN DR,0,,1
,43.82438,2,3389,-79.412835,,1,,3389,,ROYAL ORCHARD BLVD / KIRK DR,0,,1
,43.889234,1,1409,-79.313366,,1,,1409,,BUR OAK AV / MCCAUL ST,0,,1
,43.802128,1,1408,-79.460335,,1,,1408,,CLARK AV STOP # 1408,0,,1
,43.890708,1,1403,-79.307722,,1,,1403,,BUR OAK AV / CRAWFORD ST,0,,1
,43.797794,1,1402,-79.469322,,1,,1402,,CLARK AV STOP # 1402,0,,1
,43.86081,2,4437,-79.411642,,1,,4437,,BAYVIEW AV / FERN AV,0,,1
,43.797406,1,1400,-79.471157,,1,,1400,,CLARK AV STOP # 1400,0,,1
,43.889605,1,1407,-79.311703,,1,,1407,,BUR OAK AV / FAIRLAWN AV,0,,1
,43.800394,1,1406,-79.464827,,1,,1406,,CLARK AV / STONEMILL GATE,0,,1
,43.890154,1,1405,-79.309378,,1,,1405,,BUR OAK AV / WILLIAM BERCZY BLVD,0,,1
,43.827824,2,1086,-79.341632,,1,,1086,,ESNA PARK DR / ALDEN RD,0,,1
,43.775683,1,4215,-79.34506,,1,,4215,,SHEPPARD AV / DON MILLS RD,0,,4
,43.779593,1,4217,-79.348707,,1,,4217,,DON MILLS RD / FAIRVIEW MALL DR,0,,4
,43.787472,1,4211,-79.353216,,1,,4211,,DON MILLS RD / VAN HORNE AV,0,,4
,43.790394,1,4210,-79.354292,,1,,4210,,DON MILLS RD / SENECA HILL DR,0,,4
,43.89517,1,4200,-79.441622,,1,,4200,,BERNARD AV / YONGE ST,0,,1
,43.78402,1,4212,-79.353032,,1,,4212,,DON MILLS RD / GOODVIEW RD,0,,4
,43.822506,1,1335,-79.369824,,1,,1335,,JOHN ST / LESLIE ST,0,,1
,43.902322,1,1334,-79.249557,,1,,1334,BUR OAK AV & GREENSBOROUGH VILLAGE CIR,BUR OAK AV / GREENSBOROUGH VILLAGE,0,,1
,43.821738,1,1337,-79.372992,,1,,1337,,JOHN ST / ROCKINGHAM CRT,0,,1
,43.902358,1,1336,-79.244123,,1,,1336,,BUR OAK AV / ALFRED PATERSON DR,0,,1
,43.7853,1,4219,-79.350591,,1,,4219,,DON MILLS RD / DEERFORD RD,0,,4
,43.78272,1,4218,-79.348945,,1,,4218,,DON MILLS RD / GODSTONE RD,0,,4
,43.82315,1,1333,-79.36669,,1,,1333,,JOHN ST STOP # 1333,0,,1
,44.060245,1,2609,-79.455828,,1,,2609,,DAVIS DR / CHARLES ST,0,,1
,44.056854,1,9843,-79.471363,,2,,9843,,DAVIS DR / LONGFORD DR,0,,1
,43.97616,2,6933,-79.225119,,1,,6933,,MAIN ST / DONNA LEE TR,0,,1
,43.969583,1,6930,-79.279876,,1,,6930,,MILLARD ST / AUTOMALL BLVD,0,,1
,43.951598,1,9840,-79.456443,,1,,9840,34 YONGE ST & REGATTA AV,YONGE ST / REGATTA AV,0,,1
,44.061471,1,9847,-79.450653,,2,,9847,DAVIS DR & BOLTON AV,SOUTHLAKE REGIONAL HEALTH CENTRE,0,,1
,44.059011,1,9846,-79.462001,,2,,9846,,DAVIS DR / MAIN ST,0,,1
,43.976389,2,6934,-79.224907,,1,,6934,,MAIN ST / DONNA LEE TR,0,,1
,44.056539,1,9844,-79.472961,,2,,9844,,DAVIS DR / LONGFORD DR,0,,1
,43.956773,1,4436,-79.485222,,1,,4436,,BATHURST ST / BLOOMINGTON RD,0,,1
,43.969704,1,6938,-79.224079,,1,,6938,,HOOVER PARK DR / PHILIP BROWN AV,0,,1
,44.061228,1,9848,-79.452137,,2,,9848,DAVIS DR & BOLTON AV,SOUTHLAKE REGIONAL HEALTH CENTRE,0,,1
,43.846026,2,5775,-79.259978,,1,,5775,,FONDA RD / GOLDEN AV,0,,1
,43.849095,2,5774,-79.261876,,1,,5774,,HIGHGLEN AV / FONDA RD,0,,1
,43.89311,1,5777,-79.368918,,1,,5777,VICTORIA SQUARE BLVD & VINE CLIFF BLVD,VICTORIA SQUARE BLVD / VINE CLIFF B,0,,1
,43.843548,2,5776,-79.25779,,1,,5776,,FONDA RD / RALPH CRT,0,,1
,43.831433,1,3261,-79.353133,,1,,3261,,WOODBINE AV / 14TH AV,0,,1
,43.808758,1,9880,-79.460025,,2,,9880,CENTRE ST & TAIGA DR,TAIGA EASTBOUND,0,,1
,43.831869,1,3263,-79.353594,,1,,3263,,WOODBINE AV / 14TH AV,0,,1
,43.863634,1,1537,-79.326193,,1,,1537,,VILLAGE PKWY / BUCHANAN DR,0,,1
,43.865525,2,1536,-79.242494,,1,,1536,,RUSSELL JARVIS DR / ROUGE BANK DR,0,,1
,43.865813,1,1535,-79.326818,,1,,1535,,VILLAGE PKWY / ADDINGTON SQ,0,,1
,43.865822,1,1534,-79.240551,,1,,1534,,RUSSELL JARVIS DR / BLACK WALNUT DR,0,,1
,43.867853,1,1533,-79.328023,,1,,1533,,VILLAGE PKWY / WENTWORTH CRT,0,,1
,43.860703,2,3097,-79.282748,,1,,3097,,MCCOWAN RD / SOUTH UNIONVILLE AV,0,,1
,43.870994,1,1531,-79.328063,,1,,1531,,CARLTON RD / VILLAGE PKWY,0,,1
,43.865388,1,1530,-79.234752,,1,,1530,,LEGACY DR / RUSSELL JARVIS DR,0,,1
,43.816952,1,3265,-79.341823,,1,,3265,,VICTORIA PARK AV / STEELES AV,0,,1
,43.866977,1,3098,-79.284319,,1,,3098,,MCCOWAN RD / HIGHWAY 7,0,,1
,43.871474,1,9834,-79.267589,,1,,9834,Highway 7 HIGHWAY 7 & GALSWORTHY DR,HIGHWAY 7 / GALSWORTHY DR,0,,1
,43.86326,1,1539,-79.329801,,1,,1539,,BUCHANAN DR / FENWICK CRES,0,,1
,43.81163,1,1936,-79.360853,,1,,1936,,DON MILLS RD / STEELES AV,0,,1
,43.877269,1,5799,-79.479559,,1,,5799,,VIA ROMANO BLVD / SIR FRANCESCO ST,0,,1
,43.799793,1,4206,-79.354216,,1,,4206,,DON MILLS RD / MCNICOLL AV,0,,4
,43.876842,1,5003,-79.312689,,1,,5003,,KENNEDY RD / BIRCHVIEW LANE,0,,1
,43.829826,1,3057,-79.536258,,1,,3057,,RUTHERFORD RD / JULLIARD DR,0,,1
,44.209188,1,4101,-79.46661,,1,,4101,,THE QUEENSWAY / LAKEVIEW BLVD,0,,1
,43.899361,1,5124,-79.271666,,1,,5124,,BUR OAK AV / FRED MCLAREN BLVD,0,,1
,44.236721,1,4103,-79.463812,,1,,4103,,THE QUEENSWAY / HENRY ST,0,,1
,43.890716,1,6399,-79.246897,,1,,6399,,WOOTTEN WAY / FINCHAM AV,0,,1
,43.894326,1,4430,-79.469887,,1,,4430,,BATHURST ST / WOODLAND ACRES CRES,0,,1
,44.238479,2,4104,-79.463601,,1,,4104,,THE QUEENSWAY / SILAS BLVD,0,,1
,44.242209,1,4107,-79.472934,,1,,4107,,SIMCOE AV STOP # 4107,0,,1
,43.819458,2,3268,-79.343213,,1,,3268,,VICTORIA PARK AV / TELSON RD,0,,1
,44.242622,1,4109,-79.476357,,1,,4109,,METRO RD / CHURCH ST,0,,1
,44.241507,1,4108,-79.474317,,1,,4108,201 SIMCOE AV & METRO RD,SIMCOE AV / METRO RD,0,,1
,43.842008,1,5771,-79.265064,,1,,5771,,MIDDLEFIELD RD / DENISON ST,0,,1
,43.822068,1,1939,-79.369799,,1,,1939,,DON MILLS RD / JOHN ST,0,,1
,43.798001,2,4207,-79.354822,,1,,4207,,DON MILLS RD / BEDLE AV,0,,4
,43.895793,1,5127,-79.287758,,1,,5127,,BUR OAK AV / COUNTRY RIDGE DR,0,,1
,43.840264,2,1188,-79.384056,,1,,1188,,SOUTH PARK RD / COMMERCE VALLEY DR,0,,1
,43.852442,2,2923,-79.377688,,1,,2923,,EAST BEAVER CREEK RD / FULTON WAY,0,,1
,43.890895,1,2127,-79.436046,,1,,2127,,ELGIN MILLS RD / OHIO RD,0,,1
,43.858262,2,7412,-79.534006,,1,,7412,CUNNINGHAM DR & DUNBLANE AVE,CUNNINGHAM DR / DUNBLANE AV,0,,1
,43.862843,2,7413,-79.50513,,1,,7413,,MCNAUGHTON RD / TROON AV,0,,1
,43.853905,2,7411,-79.532953,,1,,7411,MELVILLE AVE & ROSEHEATH DR,MELVILLE AV / ROSEHEATH DR,0,,1
,43.856954,2,7416,-79.49823,,1,,7416,PETER RUPERT AVE & LEALINDS RD,PETER RUPERT AV / LEALINDS RD,0,,1
,43.853412,2,7417,-79.495697,,1,,7417,,PETER RUPERT AV / ASCALON DR,0,,1
,43.86066,2,7414,-79.502405,,1,,7414,,EAGLE ROCK WAY STOP # 7414,0,,1
,43.858718,2,7415,-79.499086,,1,,7415,,MCNAUGHTON RD / MAJOR MACKENZIE DR,0,,1
,43.836374,1,3893,-79.471865,,1,,3893,,AUTUMN HILL BLVD / CHAGALL DR,0,,1
,43.850219,2,7418,-79.494139,,1,,7418,,PETER RUPERT AV / GOLDEN FOREST RD,0,,1
,43.84879,2,7419,-79.493502,,1,,7419,,PETER RUPERT AV / MAURIER BLVD,0,,1
,43.831436,1,3896,-79.466403,,1,,3896,,THORNHILL WOODS DR / SUMMERIDGE DR,0,,1
,44.062665,1,9849,-79.445031,,1,,9849,,DAVIS DR / HURON HEIGHTS DR,0,,1
,43.869885,1,1495,-79.305361,,1,,1495,,CARLTON RD / KENNEDY RD,0,,1
,43.830806,2,1468,-79.337435,,1,,1468,,ALDEN RD / BENTLEY ST,0,,1
,43.861501,1,3291,-79.461653,,1,,3291,,BATHURST ST / MCCALLUM DR,0,,1
,43.84233,1,4499,-79.53006,,1,,4499,,MELVILLE AV / EDDINGTON PL,0,,1
,43.849772,2,2922,-79.37715,,1,,2922,EAST BEAVER CREEK RD & EAST PEARCE ST,EAST BEAVER CREEK RD / EAST PEARCE,0,,1
,43.903785,1,7379,-79.422446,,1,,7379,BAYVIEW AVE & SUBRISCO AVE,BAYVIEW AV / SUBRISCO AV,0,,1
,43.811477,1,3376,-79.457386,,1,,3376,,NEW WESTMINSTER DR / KATERINA AV,0,,1
,43.83901,1,6613,-79.570178,,1,,6613,,VELLORE AV / MARIA ANTONIA RD,0,,1
,43.83722,1,6612,-79.569468,,1,,6612,,VELLORE AV / AMY WOOD RD,0,,1
,43.83383,2,6611,-79.56932,,1,,6611,285 DAVOS RD & VELLORE AVE,DAVOS RD / VELLORE AV,0,,1
,43.833744,2,6610,-79.566769,,1,,6610,DAVOS RD & KINGSVIEW DR,DAVOS RD / KINGSVIEW RD,0,,1
,43.895231,1,1085,-79.409658,,1,,1085,,ELGIN MILLS RD / MELBOURNE DR,0,,1
,43.842485,1,6615,-79.571399,,1,,6615,,VELLORE AV / MAJOR MACKENZIE DR,0,,1
,43.841492,2,6614,-79.571112,,1,,6614,,VELLORE AV / VIA TOSCANA,0,,1
,44.05828,1,6986,-79.465752,,1,,6986,,DAVIS DR / LORNE AV,0,,1
,43.894221,1,9791,-79.442618,,2,,9791,10960 Yonge Street YONGE ST & BERNARD AVE,YONGE / BERNARD,0,,1
,43.845018,1,6619,-79.560167,,1,,6619,,MAJOR MACKENZIE DR / WESTON RD,0,,1
,43.802539,2,4205,-79.353481,,1,,4205,,DON MILLS RD / PEBBLE BYWY,0,,4
,43.836018,2,6744,-79.466166,,1,,6744,,AUTUMN HILL BLVD / CHOPIN BLVD,0,,1
,43.893744,1,4435,-79.41943,,1,,4435,,ELGIN MILLS RD / BAYVIEW AV,0,,1
,43.828594,1,1466,-79.340239,,1,,1466,,ALDEN RD / ESNA PARK DR,0,,1
,43.842577,2,5955,-79.535011,,1,,5955,,JANE ST / NORWOOD AV,0,,1
,43.838208,1,5954,-79.534052,,1,,5954,,JANE ST / SPRINGSIDE RD,0,,1
,43.866377,2,5000,-79.303919,,1,,5000,,KENNEDY RD / AUSTIN DR,0,,1
,43.845875,2,5956,-79.535722,,1,,5956,,JANE ST / AVRO RD,0,,1
,44.225852,1,4075,-79.464237,,1,,4075,,THE QUEENSWAY / RIVERGLEN DR,0,,1
,43.891357,1,5958,-79.317227,,1,,5958,,KENNEDY RD / ANGUS GLEN BLVD,0,,1
,43.859806,2,1880,-79.302821,,1,,1880,,KENNEDY RD / AVOCA DR,0,,1
,43.958992,1,2406,-79.477334,,1,,2406,,BLOOMINGTON RD / ELDERBERRY TRL,0,,1
,44.212986,1,4072,-79.46205,,1,,4072,,GLENWOODS AV STOP # 4072,0,,1
,43.845755,1,3966,-79.510419,,1,,3966,KEELE ST & KNIGHTSWOOD AVE,KEELE ST / KNIGHTSWOOD AV,0,,1
,43.84245,1,3967,-79.50971,,1,,3967,,KEELE ST / CROMWELL RD,0,,1
,43.883454,1,5795,-79.470018,,1,,5795,,TESTON RD / TORAH GATE,0,,1
,43.854144,1,1636,-79.359333,,1,,1636,,WOODBINE AV / CENTURIAN DR,0,,1
,43.856885,2,3962,-79.512939,,1,,3962,,KEELE ST / KILLIAN RD,0,,1
,43.87698,1,5792,-79.478994,,1,,5792,VIA ROMANO BLVD & LADY VERONICA LANE,VIA ROMANO BLVD / LADY VERONICA LAN,0,,1
,43.84473,1,5772,-79.265794,,1,,5772,,MIDDLEFIELD RD / GOLDEN AV,0,,1
,43.859086,1,3961,-79.51343,,1,,3961,,KEELE ST / MASTERS AV,0,,1
,44.020688,2,7510,-79.439059,,,,7510,,HARTWELL WAY / POINTON ST,0,,1
,43.870907,1,1497,-79.300928,,1,,1497,,CARLTON RD / LORING CRES,0,,1
,44.007329,2,5081,-79.433487,,1,,5081,,WELLINGTON ST / STRONACH BLVD,0,,1
,43.839456,1,3968,-79.508947,,1,,3968,,KEELE ST / DINA RD,0,,1
,43.879229,1,5798,-79.48102,,1,,5798,,VIA ROMANO BLVD / GLENHERON CRES,0,,1
,44.065142,1,5184,-79.471127,,1,,5184,,LONDON RD / HAREWOOD BLVD,0,,1
,44.006051,2,5080,-79.43913,,1,,5080,,WELLINGTON ST / CONOVER AV,0,,1
,43.795873,2,3638,-79.562859,,1,,3638,,ANSLEY GROVE RD / CHANCELLOR DR,0,,1
,43.772108,2,3639,-79.538326,,1,,3639,,STEELES AV STOP # 3639,0,,1
,43.798486,1,3636,-79.563487,,1,,3636,,ANSLEY GROVE RD STOP # 3636,0,,1
,43.773467,1,3637,-79.531612,,1,,3637,,STEELES AV / NORFINCH DR,0,,1
,43.774423,2,3635,-79.526648,,1,,3635,,STEELES AV / ADESSO DR,0,,1
,43.803008,1,3632,-79.564192,,1,,3632,,ANSLEY GROVE RD / ABERDEEN AV,0,,1
,43.775467,1,3633,-79.522088,,1,,3633,,STEELES AV / JANE ST,0,,1
,43.776552,1,3631,-79.516748,,1,,3631,,STEELES AV / MURRAY ROSS PKWY,0,,1
,43.890199,1,5343,-79.459894,,1,,5343,,LARRATT LANE / CANYON HILL AV,0,,1
,43.848974,1,1498,-79.280212,,1,,1498,,14TH AV / MCCOWAN RD,0,,1
,44.038766,1,1991,-79.464527,,1,,1991,,MULOCK DR / CANE PKWY,0,,1
,44.054233,1,2073,-79.441474,,1,,2073,,GORHAM ST / ALEXANDER RD,0,,1
,43.827024,2,2345,-79.426813,,1,,2345,,YONGE ST / UPLANDS AV,0,,1
,43.824924,1,2344,-79.426318,,1,,2344,,YONGE ST / BAY THORN DR,0,,1
,43.830103,1,2347,-79.427555,,1,,2347,,YONGE ST / LONGBRIDGE RD,0,,1
,43.828884,2,2346,-79.427303,,1,,2346,,YONGE ST / BUNKER RD,0,,1
,43.805238,1,2341,-79.421756,,1,,2341,,YONGE ST / GLEN CAMERON RD,0,,1
,43.801684,1,2340,-79.420878,,1,,2340,,YONGE ST / DONCASTER AV,0,,1
,43.814029,1,2343,-79.42381,,1,,2343,,YONGE ST / JOHN ST,0,,1
,43.810912,1,2342,-79.423127,,1,,2342,,YONGE ST / ELGIN ST,0,,1
,43.878956,1,6107,-79.228648,,1,,6107,,STONEY STANTON RD / HIGHWAY 7,0,,1
,43.850352,1,6392,-79.426747,,1,,6392,RED MAPLE RD & REVELSTOKE CRES,RED MAPLE RD STOP # 6392,0,,1
,43.875932,1,6105,-79.231531,,1,,6105,,KENILWORTH GATE / OUTER BANKS DR,0,,1
,43.838465,1,2349,-79.429307,,1,,2349,,YONGE ST STOP # 2349,0,,1
,43.861157,1,6102,-79.513409,,1,,6102,,MCNAUGHTON RD / KEELE ST,0,,1
,44.059755,1,2469,-79.447852,,1,,2469,,QUEEN ST / ROXBOROUGH RD,0,,1
,43.793155,1,6100,-79.471432,,1,,6100,,DUFFERIN ST / GLEN SHIELDS AV,0,,1
,43.895489,1,9790,-79.442777,,2,,9790,10921 Yonge Street YONGE ST & BERNARD AV,YONGE / BERNARD,0,,1
,43.87234,1,1499,-79.299012,,1,,1499,,CARLTON RD / FAWNBROOK CIR,0,,1
,43.852815,2,3964,-79.51201,,1,,3964,,KEELE ST STOP # 3964,0,,1
,43.963169,2,9797,-79.459051,,1,,9797,13720 Yonge St YONGE ST & BLOOMINGTON RD,YONGE / BLOOMINGTON,0,,1
,43.895054,1,6741,-79.44295,,1,,6741,,YONGE ST / CANYON HILL AV,0,,1
,43.836061,1,4616,-79.492102,,1,,4616,,TEN OAKS BLVD  / CONFEDERATION PKWY,0,,1
,43.913656,1,2674,-79.460927,,1,,2674,,ROLLINGHILL RD / TOWER HILL RD,0,,1
,43.734437,1,6307,-79.60129,,1,,6307_merged_1983981,,FINCH AV / WESTMORE DR,0,,1
,43.944757,1,9795,-79.45489,,1,,9795,13008 Yonge St YONGE ST & KING RD,YONGE / KING,0,,1
,43.852045,1,6393,-79.427291,,1,,6393,,RED MAPLE RD / COLSTON CT,0,,1
,43.945095,1,9794,-79.454715,,1,,9794,13025 Yonge St YONGE ST & KING RD,YONGE / KING,0,,1
,43.836686,1,1639,-79.331952,,1,,1639,,ALDEN RD / 14TH AV,0,,1
,44.097323,1,5068,-79.473684,,1,,5068,,GRIST MILL RD / STEGMAN RD,0,,1
,43.825462,1,7378,-79.351349,,1,,7378,,ESNA PARK DR / WOODBINE AV,0,,1
,43.787069,1,3708,-79.470466,,1,,3708,,STEELES AV / DUFFERIN ST,0,,1
,44.27209,2,6453,-79.497639,,1,,6453,,METRO RD / RAINES ST,0,,1
,43.834733,2,1888,-79.304433,,1,,1888,,KENNEDY RD / DENISON ST,0,,1
,43.783097,2,3702,-79.487481,,1,,3702,,STEELES AV / SHALE GATE,0,,1
,43.841191,1,1886,-79.304506,,1,,1886,,KENNEDY RD / LEE AV,0,,1
,43.782446,2,3700,-79.490237,,1,,3700,,STEELES AV / PETROLIA RD,0,,1
,43.893695,1,4465,-79.336632,,1,,4465,,MAJOR MACKENZIE DR STOP # 4465,0,,1
,44.077135,1,4462,-79.426254,,1,,4462,,HARRY WALKER PKWY / STELLAR DR,0,,1
,44.079483,1,4463,-79.43522,,1,,4463,,LESLIE ST / RINGWELL DR,0,,1
,43.866209,1,4373,-79.311395,,1,,4373,,MAIN ST UNIONVILLE / FRED VARLEY DR,0,,1
,43.784779,2,3705,-79.48028,,1,,3705,,STEELES AV / ALNESS ST,0,,1
,43.858667,1,1595,-79.249965,,1,,1595,,ROXBURY ST / CHATELAINE DR,0,,1
,43.853979,2,6914,-79.566892,,1,,6914,,STANTON AV / TRAMMEL DR,0,,1
,43.893033,1,2123,-79.425316,,1,,2123,,ELGIN MILLS RD / NEAL DR,0,,1
,43.892513,2,2122,-79.427741,,1,,2122,,ELGIN MILLS RD / EDWARD AV,0,,1
,43.892915,2,2125,-79.426859,,1,,2125,,ELGIN MILLS RD / EDWARD AV,0,,1
,43.893362,1,2124,-79.424844,,1,,2124,,ELGIN MILLS RD / ROSE BRANCH DR,0,,1
,43.813203,1,4918,-79.616653,,1,,4918,,RUTHERFORD RD / VAUGHAN MILLS RD,0,,1
,43.825962,2,4919,-79.379693,,1,,4919,,GREEN LANE / HUNTINGTON PARK DR,0,,1
,43.79149,1,4916,-79.418316,,1,,4916,,YONGE ST / CENTRE AV,0,,1
,43.797916,1,4917,-79.419892,,1,,4917,,YONGE ST / STEELES AV,0,,1
,43.978116,2,4666,-79.477578,,1,,4666,,HENDERSON DR / MCCLELLAN WAY,0,,1
,43.975434,2,4667,-79.489746,,1,,4667,,BATHURST ST / HENDERSON DR,0,,1
,44.055042,1,4660,-79.465411,,1,,4660,,LORNE AV / QUEEN ST,0,,1
,43.855378,1,6916,-79.563308,,1,,6916,,STANTON AV / WESTON RD,0,,1
,44.048508,1,4662,-79.491923,,1,,4662,,CROSSLAND GATE / FAIRWAY GDNS,0,,1
,43.845353,1,4911,-79.535935,,1,,4911,,JANE ST / AVRO RD,0,,1
,43.814913,1,5750,-79.451233,,1,,5750,,BATHURST ST / BEVERLEY GLEN BLVD,0,,1
,43.835907,2,4328,-79.550911,,1,,4328,,VELLORE WOODS BLVD / ASHBERRY BLVD,0,,1
,43.876717,1,6106,-79.22746,,1,,6106,,KENILWORTH GATE / MICHELINA TERR,0,,1
,43.854657,1,6032,-79.30159,,1,,6032,,GREENWATER GATE / HELEN AV,0,,1
,43.856013,1,6031,-79.299866,,1,,6031,,SOUTH UNIONVILLE AV / RAY ST,0,,1
,43.856767,1,6030,-79.29712,,1,,6030,,HARRY COOK DR / SOUTH UNIONVILLE AV,0,,1
,43.852527,1,6911,-79.571482,,1,,6911,,STANTON AV / VIRTUE CRES,0,,1
,44.229155,1,5173,-79.465149,,1,,5173,,THE QUEENSWAY / RICHMOND PARK DR,0,,1
,44.216522,1,5172,-79.464309,,1,,5172,,THE QUEENSWAY / DOVEDALE DR,0,,1
,44.21207,1,5171,-79.464901,,1,,5171,,THE QUEENSWAY / GLENWOODS AV,0,,1
,43.949907,1,2658,-79.479139,,1,,2658,,HUMBERLAND DR / WOODHAVEN CRES,0,,1
,43.852785,2,6912,-79.570558,,1,,6912,,STANTON AV / VIRTUE CRES,0,,1
,44.245952,2,5175,-79.480532,,1,,5175,,METRO RD / NIDA DR,0,,1
,44.248536,1,5174,-79.483509,,1,,5174,,METRO RD / OLD HOMESTEAD RD,0,,1
,43.944767,2,2652,-79.464921,,1,,2652,,PARKER AV / PENNY PL,0,,1
,44.232903,2,5178,-79.465785,,1,,5178,,THE QUEENSWAY / METRO RD,0,,1
,43.950084,1,2657,-79.47634,,1,,2657,,HUMBERLAND DR / WOODHAVEN CRES,0,,1
,43.9509,2,2656,-79.471868,,1,,2656,,HUMBERLAND DR / RED CARDINAL TRL,0,,1
,43.950879,1,2655,-79.469025,,1,,2655,,COON'S RD / GREYFRIARS AV,0,,1
,43.832324,1,2348,-79.428022,,1,,2348,,YONGE ST / LANGSTAFF RD,0,,1
,43.801459,1,3416,-79.585005,,1,,3416,,ISLINGTON AV STOP # 3416,0,,1
,43.829448,1,3417,-79.37823,,1,,3417,,GREEN LANE / HUNTINGTON PARK DR,0,,1
