block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_200866,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.80,1983940,
b_200522,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.1,1979230,
b_200530,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.1,1979231,
b_200876,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.80,1983945,
b_200517,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.1,1979237,
b_200515,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.1,1979234,
b_200298,1,18,1,1,Angus Glen Community Centre - WB,82616,153.0.1,1975569,
b_200842,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983493,
b_200840,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983492,
b_200841,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983491,
b_200842,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983490,
b_200840,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983497,
b_200841,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983496,
b_200842,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983495,
b_200841,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983494,
b_200840,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983499,
b_200842,1,77,1,1,The Gore Road via Clark Avenue - WB,82777,153.0.80,1983498,
b_200159,1,24,1,1,Don Mills Station - SB,82622,153.0.1,1975690,
b_200163,1,24,1,1,Don Mills Station - SB,82622,153.0.1,1975691,
b_200173,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975692,
b_200170,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975693,
b_200309,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975694,
b_200169,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975695,
b_200318,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975696,
b_200188,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975697,
b_200187,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975698,
b_200190,1,24,1,1,Don Mills Station via Allstate Parkway and Hillmount Road - SB,82621,153.0.1,1975699,
b_199930,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972516,
b_199929,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972517,
b_199929,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972514,
b_199931,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972515,
b_199933,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972512,
b_199932,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972513,
b_199935,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972510,
b_199934,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82507,153.0.80,1972511,
b_200362,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976858,
b_199934,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.80,1972518,
b_199933,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82508,153.0.80,1972519,
b_199939,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.80,1972578,
b_199938,1,605,1,0,Richmond Hill Centre Terminal - EB,82510,153.0.80,1972579,
b_200800,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982722,
b_200801,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982723,
b_200800,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982720,
b_200801,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982721,
b_200800,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982726,
b_200801,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982727,
b_200800,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982724,
b_200801,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982725,
b_200800,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982728,
b_200801,1,165,1,1,Pioneer Village Terminal - SB,82833,153.0.3,1982729,
b_200684,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980379,
b_200683,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980378,
b_200682,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980377,
b_200686,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980376,
b_200685,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980375,
b_200684,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980374,
b_200683,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980373,
b_200682,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980372,
b_200686,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980371,
b_200685,1,320,1,0,Major Mackenzie West Terminal - NB,82834,153.0.1,1980370,
a_198632,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955618,
a_198628,2,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955619,
a_198629,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955612,
a_198631,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955613,
a_198632,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955610,
a_198628,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955611,
a_198629,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955616,
a_198631,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955617,
a_198632,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955614,
a_198628,1,605,1,0,Richmond Hill Centre Terminal - EB,82141,152.0.3,1955615,
a_198997,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958938,
a_198996,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958939,
a_198996,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958930,
a_198995,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958931,
a_198997,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958932,
a_198996,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958933,
a_198995,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958934,
a_198997,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958935,
a_198996,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958936,
a_198995,1,90,1,0,John Birchall Road - NB,82196,152.0.2,1958937,
a_198998,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959043,
a_199001,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959042,
a_198999,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959041,
a_199000,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959040,
a_199001,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959047,
a_199001,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959046,
a_198999,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959045,
a_199000,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959044,
a_199000,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959049,
a_198998,1,91,1,1,Finch GO Bus Terminal - SB,82208,152.0.2,1959048,
b_200483,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978613,
b_200479,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978612,
b_200480,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978611,
b_200484,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978610,
b_200484,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978617,
b_200477,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978616,
b_200482,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978615,
b_200478,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978614,
b_200480,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978619,
b_200476,1,4,1,0,Woodbine Avenue - EB,82736,153.0.1,1978618,
b_199987,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973399,
b_199989,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973398,
b_199988,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973397,
b_199987,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973396,
b_199989,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973395,
b_199988,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973394,
b_199987,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973393,
b_199989,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973392,
b_199988,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973391,
b_199987,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.1,1973390,
b_200822,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983138,
b_200823,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983139,
b_200822,1,3,1,0,Shops on Steeles and 404 - EB,82732,153.0.80,1983130,
b_200823,1,3,1,0,Shops on Steeles and 404 - EB,82732,153.0.80,1983131,
b_200822,1,3,1,0,Shops on Steeles and 404 - EB,82732,153.0.80,1983132,
b_200823,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983133,
b_200822,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983134,
b_200823,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983135,
b_200822,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983136,
b_200823,1,3,1,1,Pioneer Village Terminal - WB,82734,153.0.80,1983137,
b_200735,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.2,1981402,
b_200736,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.2,1981403,
b_200735,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.2,1981400,
b_200736,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.2,1981401,
b_200740,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.2,1981406,
b_200739,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.2,1981407,
b_200735,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.2,1981404,
b_200736,1,86,1,1,Richmond Hill Centre Terminal - SB,82805,153.0.2,1981405,
b_200740,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.2,1981408,
b_200739,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.2,1981409,
b_200783,1,20,1,0,Teston Road - NB,82761,153.0.3,1982267,
b_200779,1,20,1,0,Teston Road - NB,82761,153.0.3,1982266,
b_200780,1,20,1,0,Teston Road - NB,82761,153.0.3,1982265,
a_199407,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964039,
b_200784,1,20,1,0,Teston Road - NB,82761,153.0.3,1982263,
b_200777,1,20,1,0,Teston Road - NB,82761,153.0.3,1982262,
b_200783,1,20,1,0,Teston Road - NB,82761,153.0.3,1982261,
b_200778,1,20,1,0,Teston Road - NB,82761,153.0.3,1982260,
a_199406,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964032,
a_199407,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964033,
a_199406,1,105,1,0,Rutherford Road - NB,82374,152.0.2,1964030,
a_199406,1,105,1,0,Rutherford Road - NB,82374,152.0.2,1964031,
a_199406,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964036,
a_199407,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964037,
a_199406,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964034,
a_199407,1,105,1,1,Sheppard West Station - SB,82380,152.0.2,1964035,
a_199363,1,20,1,0,Teston Road - NB,82317,152.0.2,1963569,
a_199369,1,20,1,0,Teston Road - NB,82317,152.0.2,1963568,
a_199363,1,20,1,0,Teston Road - NB,82317,152.0.2,1963561,
a_199369,1,20,1,0,Teston Road - NB,82317,152.0.2,1963560,
a_199365,1,20,1,0,Teston Road - NB,82317,152.0.2,1963563,
a_199368,1,20,1,0,Teston Road - NB,82317,152.0.2,1963562,
a_199364,1,20,1,0,Teston Road - NB,82317,152.0.2,1963565,
a_199367,1,20,1,0,Teston Road - NB,82317,152.0.2,1963564,
a_199370,1,20,1,0,Teston Road - NB,82317,152.0.2,1963567,
a_199366,1,20,1,0,Teston Road - NB,82317,152.0.2,1963566,
a_198935,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.1,1957416,
a_199635,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967718,
a_199634,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967719,
a_199591,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967712,
a_199634,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967713,
a_199591,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967710,
a_199633,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967711,
a_199634,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967716,
a_199637,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967717,
a_199637,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967714,
a_199635,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.1,1967715,
a_198539,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954202,
a_198534,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954203,
a_198537,2,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954200,
a_198540,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954201,
a_198537,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954206,
a_198527,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954207,
a_198554,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954204,
a_198530,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954205,
a_198977,1,2,1,0,Cornell Bus Terminal - EB,82149,152.0.2,1958589,
a_198978,1,2,1,0,Cornell Bus Terminal - EB,82149,152.0.2,1958588,
a_198554,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954208,
a_198530,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.1,1954209,
a_198763,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.1,1957410,
a_198887,1,91,1,0,Subrisco Avenue - NB,82206,152.0.1,1958059,
a_198875,1,91,1,0,Subrisco Avenue - NB,82206,152.0.1,1958058,
a_198885,1,91,1,0,Subrisco Avenue - NB,82207,152.0.1,1958053,
a_198888,1,91,1,0,Subrisco Avenue - NB,82207,152.0.1,1958052,
a_198886,1,91,1,0,Subrisco Avenue - NB,82207,152.0.1,1958051,
a_198873,1,91,1,0,Subrisco Avenue - NB,82207,152.0.1,1958050,
a_198915,1,91,1,0,Subrisco Avenue - NB,82205,152.0.1,1958057,
a_198833,1,91,1,0,Subrisco Avenue - NB,82205,152.0.1,1958056,
a_198886,1,91,1,0,Subrisco Avenue - NB,82207,152.0.1,1958055,
a_198873,1,91,1,0,Subrisco Avenue - NB,82207,152.0.1,1958054,
a_199508,1,105,1,0,Rutherford Road - NB,82374,152.0.80,1966049,
a_199507,1,105,1,0,Rutherford Road - NB,82374,152.0.80,1966048,
a_199315,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962748,
a_199315,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962749,
a_199508,1,105,1,0,Rutherford Road - NB,82374,152.0.80,1966041,
a_199314,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962743,
a_199314,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962740,
a_199315,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962741,
a_199508,1,105,1,0,Rutherford Road - NB,82374,152.0.80,1966045,
a_199314,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962747,
a_199315,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962744,
a_199317,1,10702,1,1,Pioneer Village Terminal - SB,82387,152.0.1,1962745,
a_199140,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961219,
a_199145,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961218,
a_199142,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961211,
a_199146,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961210,
a_199146,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961213,
a_199138,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961212,
a_199140,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961215,
a_199144,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961214,
a_199141,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961217,
a_199149,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.1,1961216,
a_199455,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964999,
a_199451,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964998,
a_199453,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964995,
a_199451,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964994,
a_199452,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964997,
a_199454,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964996,
a_199452,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964991,
a_199453,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964990,
a_199455,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964993,
a_199451,1,88,1,0,Seneca Polytechnic King Campus - NB,82368,152.0.3,1964992,
b_200372,1,91,1,1,Finch GO Bus Terminal - SB,82650,153.0.2,1977101,
b_199749,1,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970459,
b_199762,1,603,1,0,Cornell Bus Terminal via Highway 7 - EB,82504,153.0.1,1970458,
a_199453,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965022,
a_199452,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965023,
a_199451,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965020,
a_199455,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965021,
a_199453,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965026,
a_199454,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965027,
a_199451,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965024,
a_199455,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965025,
a_199452,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965028,
a_199451,1,88,1,1,Finch GO Bus Terminal - SB,82372,152.0.3,1965029,
b_199779,1,60102,1,1,Finch GO Bus Terminal - SB,82503,153.0.1,1970455,
a_199294,1,105,1,0,Major Mackenzie Drive - NB,82375,152.0.1,1962488,
b_200132,1,403,1,0,St Brother Andre School Special via Raymerville - MO,82683,153.24611.1,1976360,
b_200304,1,404,1,1,Markville School Special - AF,82686,153.24610.1,1976363,
b_200597,1,87,1,1,Maple GO Station - WB,82809,153.0.1,1979799,
b_200838,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.80,1983409,
a_198739,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957074,
a_199718,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969468,
a_198741,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957075,
a_199718,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969466,
a_199719,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969467,
a_199718,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969464,
a_199719,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969465,
a_199718,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969462,
a_198801,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957076,
a_199718,1,607,1,0,Highway 404 Park and Ride - EB,82495,152.0.80,1969460,
a_199719,1,607,1,1,Newmarket Terminal - WB,82496,152.0.80,1969461,
b_200594,1,87,1,0,Richmond Hill Centre Terminal - EB,82808,153.0.1,1979791,
a_198734,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957077,
b_199973,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973159,
b_200015,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973158,
b_200833,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.80,1983401,
b_199973,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973155,
b_200015,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973154,
b_199973,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973157,
b_200015,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973156,
b_199973,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973151,
b_200015,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973150,
b_199973,1,57,1,0,404 Town Centre - EB,82545,153.0.1,1973153,
a_198801,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957071,
b_200595,1,87,1,0,Richmond Hill Centre Terminal - EB,82808,153.0.1,1979792,
a_198741,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957072,
b_200839,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.80,1983404,
a_198739,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957073,
b_200836,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.80,1983405,
b_200599,1,87,1,1,Maple GO Station - WB,82809,153.0.1,1979797,
b_200834,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.80,1983407,
b_200325,1,522,1,0,Cornell Bus Terminal - EB,82718,153.0.1,1976404,
a_198740,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957078,
a_198734,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.1,1957079,
a_199558,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967051,
a_199559,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967050,
a_199558,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967053,
a_199559,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967052,
a_199558,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967055,
a_199559,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967054,
a_199558,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967057,
a_199559,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967056,
a_199558,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967059,
a_199559,1,105,1,0,Rutherford Road - NB,82374,152.0.81,1967058,
b_200324,1,522,1,0,Cornell Bus Terminal - EB,82718,153.0.1,1976405,
a_199247,1,86,1,0,Shadow Falls Drive via Richmond Hill GO Station - NB,82358,152.0.1,1962261,
a_199266,1,86,1,0,Shadow Falls Drive via Richmond Hill GO Station - NB,82358,152.0.1,1962260,
a_199252,1,86,1,0,Shadow Falls Drive via Richmond Hill GO Station - NB,82360,152.0.1,1962263,
a_199251,1,86,1,0,Shadow Falls Drive via Richmond Hill GO Station - NB,82358,152.0.1,1962262,
a_199247,1,86,1,0,Shadow Falls Drive - NB,82359,152.0.1,1962265,
a_199266,1,86,1,0,Shadow Falls Drive via Our Lady Queen of the World Catholic Academy - NB,82356,152.0.1,1962264,
a_199247,1,86,1,0,Shadow Falls Drive - NB,82359,152.0.1,1962267,
a_199251,1,86,1,0,Shadow Falls Drive - NB,82357,152.0.1,1962266,
a_199247,1,86,1,0,Shadow Falls Drive - NB,82359,152.0.1,1962269,
a_199250,1,86,1,0,Shadow Falls Drive - NB,82359,152.0.1,1962268,
a_198711,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956668,
a_198712,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956669,
a_198711,2,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956662,
a_198712,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956663,
a_198712,2,603,1,1,Richmond Hill Centre - WB,82137,152.0.81,1956660,
a_198710,2,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956661,
a_198712,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956666,
a_198710,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956667,
a_198710,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956664,
a_198711,1,603,1,1,Richmond Hill Centre via Highway 7 - WB,82136,152.0.81,1956665,
a_198786,1,2,1,0,Markham Road - EB,82152,152.0.1,1957139,
a_198813,1,2,1,0,Markham Road - EB,82152,152.0.1,1957138,
b_200707,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981178,
b_200700,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981179,
b_200700,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981172,
b_200702,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981173,
a_198813,1,2,1,0,Markham Road - EB,82152,152.0.1,1957133,
b_200703,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981171,
b_200700,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981176,
a_198789,1,2,1,0,Markham Road - EB,82152,152.0.1,1957134,
b_200699,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981174,
b_200707,1,20,1,1,Pioneer Village Terminal - SB,82762,153.0.2,1981175,
b_200299,1,452,1,0,Richmond Green School Special via Hazelton - MO,82716,153.24612.1,1976400,
b_200066,1,57,1,1,Newmarket Terminal - WB,82546,153.0.2,1973849,
b_200025,1,57,1,0,404 Town Centre - EB,82545,153.0.2,1973848,
b_200025,1,57,1,0,404 Town Centre - EB,82545,153.0.2,1973843,
b_200025,1,57,1,0,404 Town Centre - EB,82545,153.0.2,1973842,
